@database(
Trigger=a banana|Info=banana|Strength=1|Source=Memory
Trigger=who|Info=dustin|Strength=1|Source=Memory
Trigger=hello john|Info=hello|Strength=1|Source=known
Trigger=what|Info=jane|Strength=1|Source=norm
Trigger=what|Info=jane|Strength=1|Source=norm
Trigger=What is Jane?|Info=call me jane remember that|Strength=1|Source=learn
Trigger=what is a hairballs?|Info=nasty balls of hair|Strength=1|Source=AIQ
)
@likes(
Word=balls|Opinion=5
Word=bats|Opinion=5
Word=beds|Opinion=5
Word=books|Opinion=6
Word=boy|Opinion=8
Word=buns|Opinion=8
Word=cans|Opinion=6
Word=caps|Opinion=7
Word=cars|Opinion=8
Word=cats|Opinion=8
Word=cows|Opinion=2
Word=cubs|Opinion=6
Word=cups|Opinion=5
Word=dads|Opinion=7
Word=days|Opinion=9
Word=dogs|Opinion=8
Word=dolls|Opinion=5
Word=dusts|Opinion=7
Word=fans|Opinion=7
Word=feet|Opinion=4
Word=hall|Opinion=5
Word=hat|Opinion=1
Word=hen|Opinion=5
Word=jar|Opinion=7
Word=kites|Opinion=5
Word=map|Opinion=4
Word=men|Opinion=10
Word=mom|Opinion=5
Word=pie|Opinion=8
Word=pig|Opinion=5
Word=pot|Opinion=3
Word=rat|Opinion=4
Word=son|Opinion=10
Word=sun|Opinion=6
Word=toe|Opinion=6
Word=tub|Opinion=10
Word=apple|Opinion=9
Word=arm|Opinion=4
Word=banana|Opinion=7
Word=bird|Opinion=10
Word=book|Opinion=1
Word=chin|Opinion=3
Word=clam|Opinion=3
Word=class|Opinion=2
Word=clover|Opinion=2
Word=club|Opinion=5
Word=corn|Opinion=7
Word=crayon|Opinion=8
Word=crow|Opinion=2
Word=crown|Opinion=7
Word=crowd|Opinion=3
Word=crib|Opinion=4
Word=desk|Opinion=3
Word=dime|Opinion=9
Word=dirt|Opinion=4
Word=dress|Opinion=5
Word=fang |Opinion=9
Word=field|Opinion=4
Word=flag|Opinion=2
Word=fog|Opinion=2
Word=game|Opinion=2
Word=heat|Opinion=7
Word=home|Opinion=1
Word=horn|Opinion=10
Word=hose|Opinion=6
Word=joke|Opinion=1
Word=juice|Opinion=1
Word=kite|Opinion=9
Word=lake|Opinion=5
Word=maid|Opinion=5
Word=mask|Opinion=7
Word=mice|Opinion=8
Word=milk|Opinion=5
Word=mint|Opinion=6
Word=meal|Opinion=8
Word=meat|Opinion=8
Word=moon|Opinion=1
Word=morning|Opinion=8
Word=name|Opinion=3
Word=nest|Opinion=5
Word=nose|Opinion=6
Word=pear|Opinion=5
Word=pen|Opinion=4
Word=pencil|Opinion=5
Word=plant|Opinion=4
Word=rain|Opinion=8
Word=river|Opinion=9
Word=road|Opinion=10
Word=rock|Opinion=1
Word=room|Opinion=4
Word=rose|Opinion=8
Word=seed|Opinion=3
Word=shape|Opinion=9
Word=shoe|Opinion=4
Word=shop|Opinion=9
Word=sink|Opinion=6
Word=snail|Opinion=3
Word=snake|Opinion=5
Word=snow|Opinion=6
Word=soda|Opinion=7
Word=sofa|Opinion=6
Word=star|Opinion=10
Word=step|Opinion=2
Word=stew|Opinion=8
Word=stove|Opinion=10
Word=straw|Opinion=7
Word=string|Opinion=2
Word=summer|Opinion=3
Word=swing|Opinion=9
Word=tank|Opinion=4
Word=team|Opinion=2
Word=tent|Opinion=10
Word=toes|Opinion=5
Word=tree|Opinion=5
Word=vest|Opinion=4
Word=water|Opinion=10
Word=wing|Opinion=5
Word=winter|Opinion=8
Word=alarm|Opinion=9
Word=animal|Opinion=10
Word=aunt|Opinion=2
Word=bait|Opinion=8
Word=balloon|Opinion=6
Word=bath|Opinion=6
Word=bead|Opinion=7
Word=beam|Opinion=3
Word=bedroom|Opinion=7
Word=boot|Opinion=2
Word=bread|Opinion=3
Word=brick|Opinion=9
Word=brother|Opinion=9
Word=camp|Opinion=2
Word=chicken|Opinion=6
Word=children|Opinion=9
Word=deer|Opinion=10
Word=dock|Opinion=10
Word=doctor|Opinion=4
Word=downtown|Opinion=4
Word=drum|Opinion=1
Word=dust|Opinion=7
Word=eye|Opinion=5
Word=family|Opinion=4
Word=father|Opinion=4
Word=fight|Opinion=4
Word=flesh|Opinion=1
Word=food|Opinion=7
Word=frog|Opinion=8
Word=goose|Opinion=1
Word=grade|Opinion=10
Word=grandfather|Opinion=8
Word=grandmother|Opinion=8
Word=grape|Opinion=4
Word=grass|Opinion=9
Word=hook|Opinion=9
Word=horse|Opinion=5
Word=jail|Opinion=8
Word=jam|Opinion=5
Word=kiss|Opinion=9
Word=kitten|Opinion=6
Word=light|Opinion=2
Word=loaf|Opinion=9
Word=lock|Opinion=3
Word=lunch|Opinion=3
Word=lunchroom|Opinion=2
Word=meal|Opinion=4
Word=notebook|Opinion=9
Word=owl|Opinion=4
Word=pail|Opinion=2
Word=park|Opinion=1
Word=plot|Opinion=8
Word=rake|Opinion=1
Word=robin|Opinion=6
Word=sack|Opinion=7
Word=sail|Opinion=3
Word=scale|Opinion=3
Word=sea|Opinion=2
Word=soap|Opinion=3
Word=song|Opinion=5
Word=spark|Opinion=3
Word=space|Opinion=5
Word=spoon|Opinion=3
Word=spot|Opinion=3
Word=spy|Opinion=3
Word=summer|Opinion=1
Word=tiger|Opinion=1
Word=toad|Opinion=7
Word=trail|Opinion=8
Word=tray|Opinion=1
Word=trick|Opinion=7
Word=trip|Opinion=3
Word=uncle|Opinion=5
Word=vase|Opinion=6
Word=winter|Opinion=9
Word=water|Opinion=1
Word=week|Opinion=6
Word=wheel|Opinion=5
Word=wish|Opinion=4
Word=wool|Opinion=10
Word=zebra|Opinion=9
Word=actor|Opinion=6
Word=airplane|Opinion=7
Word=airport|Opinion=8
Word=army|Opinion=10
Word=baseball|Opinion=6
Word=beef|Opinion=1
Word=birthday|Opinion=10
Word=boy|Opinion=10
Word=brush|Opinion=3
Word=bushes|Opinion=7
Word=butter |Opinion=3
Word=cast|Opinion=8
Word=cave|Opinion=4
Word=cent|Opinion=1
Word=cherries|Opinion=7
Word=cherry|Opinion=6
Word=cobweb|Opinion=5
Word=coil|Opinion=8
Word=cracker|Opinion=4
Word=dinner|Opinion=4
Word=elbows|Opinion=1
Word=faces|Opinion=2
Word=firemen|Opinion=8
Word=flavor|Opinion=6
Word=gates|Opinion=7
Word=glue|Opinion=9
Word=goldfish|Opinion=1
Word=geese|Opinion=6
Word=grains|Opinion=6
Word=hair|Opinion=3
Word=haircuts|Opinion=6
Word=hobbies|Opinion=4
Word=holidays|Opinion=8
Word=hot|Opinion=10
Word=jellyfish|Opinion=8
Word=ladybugs|Opinion=2
Word=numbers|Opinion=5
Word=oatmeal|Opinion=9
Word=pails|Opinion=5
Word=pancakes|Opinion=7
Word=pears|Opinion=7
Word=pests|Opinion=5
Word=popcorn|Opinion=5
Word=the queen|Opinion=8
Word=quicksand|Opinion=1
Word=quiet|Opinion=1
Word=quilts|Opinion=6
Word=rainstorms|Opinion=6
Word=scarecrows|Opinion=7
Word=scarves|Opinion=6
Word=stream|Opinion=5
Word=streets|Opinion=1
Word=sugar|Opinion=2
Word=throne|Opinion=5
Word=toothpaste|Opinion=9
Word=twig|Opinion=8
Word=volleyball|Opinion=9
Word=wood|Opinion=5
Word=wrench|Opinion=10
Word=advice|Opinion=9
Word=answers|Opinion=6
Word=apples|Opinion=4
Word=arithmetic|Opinion=1
Word=badges|Opinion=3
Word=baskets|Opinion=1
Word=battles|Opinion=4
Word=beasts|Opinion=7
Word=beggars|Opinion=4
Word=brains|Opinion=3
Word=branches|Opinion=8
Word=bubbles|Opinion=10
Word=buckets|Opinion=2
Word=cactus|Opinion=6
Word=cannons|Opinion=7
Word=cattle|Opinion=4
Word=celery|Opinion=2
Word=cellars|Opinion=3
Word=clothes|Opinion=2
Word=coachs|Opinion=9
Word=coasters|Opinion=5
Word=cream|Opinion=10
Word=donkey|Opinion=9
Word=feasts|Opinion=3
Word=finger|Opinion=6
Word=flocks|Opinion=3
Word=frames|Opinion=7
Word=furniture|Opinion=3
Word=geese|Opinion=1
Word=ghosts|Opinion=5
Word=giraffes|Opinion=6
Word=governors|Opinion=8
Word=honey|Opinion=10
Word=hope|Opinion=8
Word=hydrants|Opinion=9
Word=icicles|Opinion=9
Word=income|Opinion=3
Word=islands|Opinion=2
Word=jeans|Opinion=2
Word=judge|Opinion=8
Word=lace|Opinion=2
Word=lamps|Opinion=4
Word=lettuce|Opinion=7
Word=marble|Opinion=9
Word=months|Opinion=1
Word=north|Opinion=5
Word=patches|Opinion=4
Word=planes|Opinion=6
Word=playgrounds|Opinion=6
Word=poisons|Opinion=5
Word=riddles|Opinion=4
Word=rifles|Opinion=9
Word=scales|Opinion=2
Word=seashores|Opinion=4
Word=sheets|Opinion=7
Word=sidewalks|Opinion=1
Word=skating|Opinion=5
Word=slaves|Opinion=4
Word=sleet|Opinion=9
Word=smoke|Opinion=6
Word=stages|Opinion=7
Word=stations|Opinion=7
Word=thrills|Opinion=7
Word=throats|Opinion=2
Word=thrones|Opinion=7
Word=titles|Opinion=10
Word=toothbrushes|Opinion=7
Word=turkey|Opinion=2
Word=vacation|Opinion=4
Word=vegetables|Opinion=1
Word=visitors|Opinion=8
Word=voyages|Opinion=8
Word=years|Opinion=2
Word=able|Opinion=10
Word=to achieve|Opinion=10
Word=acoustics|Opinion=2
Word=action|Opinion=7
Word=activities|Opinion=9
Word=aftermath|Opinion=6
Word=afternoon|Opinion=4
Word=afterthoughts|Opinion=8
Word=apparel|Opinion=3
Word=appliances|Opinion=10
Word=beginners|Opinion=5
Word=beliefs|Opinion=7
Word=bombs|Opinion=2
Word=borders|Opinion=4
Word=boundaries|Opinion=9
Word=breakfast|Opinion=1
Word=cabbage|Opinion=4
Word=cable|Opinion=5
Word=calculators|Opinion=1
Word=calendars|Opinion=4
Word=captions|Opinion=7
Word=carpenter|Opinion=9
Word=cemeteries|Opinion=5
Word=channels|Opinion=3
Word=circles|Opinion=8
Word=creators|Opinion=5
Word=education|Opinion=6
Word=faucets|Opinion=9
Word=frictions|Opinion=10
Word=fruit|Opinion=4
Word=fuel|Opinion=6
Word=galleys|Opinion=6
Word=guides|Opinion=8
Word=health|Opinion=10
Word=hearts|Opinion=10
Word=ideas|Opinion=2
Word=kittens|Opinion=5
Word=laborers|Opinion=10
Word=language|Opinion=10
Word=lawyers|Opinion=2
Word=linen|Opinion=2
Word=lockets|Opinion=3
Word=lumber|Opinion=3
Word=magic|Opinion=2
Word=ministers|Opinion=4
Word=mittens|Opinion=3
Word=money|Opinion=2
Word=music|Opinion=3
Word=partners|Opinion=10
Word=passengers|Opinion=3
Word=pickles|Opinion=2
Word=pictures|Opinion=8
Word=plantation|Opinion=1
Word=plastic|Opinion=7
Word=pleasure|Opinion=7
Word=pockets|Opinion=5
Word=pollution|Opinion=5
Word=railways|Opinion=1
Word=recess|Opinion=6
Word=rewards|Opinion=8
Word=routes|Opinion=6
Word=scenes|Opinion=9
Word=scents|Opinion=6
Word=squirrels|Opinion=6
Word=strangers|Opinion=1
Word=suits|Opinion=5
Word=sweaters|Opinion=8
Word=tempers|Opinion=5
Word=territories|Opinion=3
Word=textures|Opinion=3
Word=treatments|Opinion=9
Word=vein|Opinion=2
Word=volcanoes|Opinion=6
Word=wealth|Opinion=3
Word=weather|Opinion=3
Word=wilderness|Opinion=6
Word=wren|Opinion=6
Word=wrist|Opinion=9
Word=writer|Opinion=4
Word=girls|Opinion=8
Word=boys|Opinion=4
Word=onions|Opinion=5
Word=cheese|Opinion=7
Word=cows|Opinion=7
Word=turkeys|Opinion=3
Word=fat people|Opinion=8
Word=kittens|Opinion=3
Word=being fat|Opinion=4
Word=clowns|Opinion=2
Word=gordon freeman|Opinion=10
Word=warmth|Opinion=4
Word=cold|Opinion=10
Word=penguins|Opinion=9
Word=spaghetti|Opinion=10
Word=doom|Opinion=7
Word=rubbish|Opinion=4
Word=muse|Opinion=5
Word=noses|Opinion=7
Word=me|Opinion=1
Word=nate|Opinion=6
Word=abby|Opinion=1
Word=hamsters|Opinion=4
Word=puppies|Opinion=10
Word=minecraft|Opinion=9
Word=cheez-its|Opinion=5
Word=barfing|Opinion=1
Word=sneezes|Opinion=5
Word=chex quest|Opinion=5
Word=grapes|Opinion=6
Word=yourself|Opinion=10
Word=polar bears|Opinion=5
Word=tacos|Opinion=8
Word=marmite|Opinion=6
Word=the ocean|Opinion=2
Word=frogs|Opinion=9
Word=rasin bran|Opinion=3
Word=farts|Opinion=7
Word=smiley faces|Opinion=3
Word=crowds|Opinion=2
Word=chairs|Opinion=1
Word=tables|Opinion=6
Word=rubber duckies|Opinion=3
Word=eggs|Opinion=1
Word=brittish people|Opinion=4
Word=austrailians|Opinion=10
Word=jello|Opinion=3
Word=to bone|Opinion=10
Word=to bone kitties|Opinion=2
Word=penis|Opinion=10
Word=vagina|Opinion=10
Word=anal|Opinion=2
Word=armadillos|Opinion=1
Word=games|Opinion=9
Word=bitches|Opinion=7
Word=movies|Opinion=3
Word=boobs|Opinion=10
Word=cock|Opinion=10
Word=women|Opinion=10
Word=rayne|Opinion=10
Word=vanessa|Opinion=10
Word=sex|Opinion=10
Word=buttsex|Opinion=8
Word=waffles|Opinion=6
Word=buttsecks|Opinion=9
Word=playstation|Opinion=2
Word=xbox|Opinion=6
Word=sega|Opinion=4
Word=fatasses|Opinion=10
Word=assholes|Opinion=10
Word=tits|Opinion=8
Word=taking it in the ass|Opinion=5
Word=sticking fingers up my nose|Opinion=3
Word=taking it in my ass|Opinion=10
Word=your face|Opinion=3
Word=team fortress|Opinion=5
Word=muffins|Opinion=5
Word=justin bieber|Opinion=1
Word=dreamcast|Opinion=10
Word=the fourth kind|Opinion=9
Word=aliens|Opinion=2
Word=anal probes|Opinion=2
Word=scissors|Opinion=5
Word=earrings|Opinion=1
Word=fingernail polish|Opinion=8
Word=perfume|Opinion=1
Word=nights|Opinion=9
Word=raging|Opinion=7
Word=black people|Opinion=9
Word=cartoons|Opinion=8
Word=appleflappin|Opinion=3
Word=angry walruses|Opinion=4
Word=mad doctors|Opinion=8
Word=hairballs|Opinion=4
Word=egg soup|Opinion=2
Word=salad fingers|Opinion=5
Word=gay men|Opinion=7
Word=nights|Opinion=6
Word=fat monkeys|Opinion=8
Word=silly eggheads|Opinion=5
Word=doctor eggman|Opinion=1
Word=dropbox|Opinion=4
Word=cheesefries|Opinion=2
Word=fish sticks|Opinion=2
Word=pajama pants|Opinion=3
Word=angry walruses|Opinion=6
Word=mad doctors|Opinion=8
Word=hairballs|Opinion=7
Word=egg soup|Opinion=10
Word=salad fingers|Opinion=9
Word=gay men|Opinion=5
Word=nights|Opinion=4
Word=fat monkeys|Opinion=8
Word=silly eggheads|Opinion=7
Word=doctor eggman|Opinion=5
Word=dropbox|Opinion=2
Word=cheesefries|Opinion=8
Word=fish sticks|Opinion=9
Word=pajama pants|Opinion=10
Word=hairballs|Opinion=5
Word=egg soup|Opinion=4
Word=salad fingers|Opinion=9
Word=gay men|Opinion=8
Word=nights|Opinion=4
Word=fat monkeys|Opinion=1
Word=silly eggheads|Opinion=9
Word=doctor eggman|Opinion=3
Word=dropbox|Opinion=8
Word=cheesefries|Opinion=9
Word=fish sticks|Opinion=3
Word=pajama pants|Opinion=9
Word=psychopathic clowns|Opinion=7
Word=hairballs|Opinion=4
Word=egg soup|Opinion=8
Word=salad fingers|Opinion=10
Word=gay men|Opinion=9
Word=nights|Opinion=1
Word=fat monkeys|Opinion=5
Word=silly eggheads|Opinion=1
Word=doctor eggman|Opinion=4
Word=dropbox|Opinion=4
Word=cheesefries|Opinion=3
Word=fish sticks|Opinion=2
Word=pajama pants|Opinion=2
Word=psychopathic clowns|Opinion=1
)
